"","id","submitted","updated","title","abstract","authors","affiliations","link_abstract","link_pdf","link_doi","comment","journal_ref","doi","primary_category","categories"
"511","cond-mat/9712011v1","1997-12-01 14:20:20","1997-12-01 14:20:20","How Can Computer Simulations Contribute to Understand the Static
  Structure of Glasses?","  Review paper on computer simulations of the structure of amorphous silica.
","Kurt Binder|Walter Kob","Institute of Physics, Mainz, Germany|Institute of Physics, Mainz, Germany","http://arxiv.org/abs/cond-mat/9712011v1","http://arxiv.org/pdf/cond-mat/9712011v1","","19 pages of Latex, 5 figures","p. 255 in ""Analysis of Composition and Structure of Glass and
  Glass Ceramics""; Eds: H. Bach and D. Krause; (Springer, Berlin, 1999)","","cond-mat.stat-mech","cond-mat.stat-mech|cond-mat.dis-nn"
"512","cond-mat/9712012v1","1997-12-01 14:23:41","1997-12-01 14:23:41","How can computer simulations contribute to the understanding of the
  dynamics of glasses and glass melts?","  Review paper on computer simulations of the dynamics of supercooled silica.
","Walter Kob|Kurt Binder","Institute of Physics, Mainz, Germany|Institute of Physics, Mainz, Germany","http://arxiv.org/abs/cond-mat/9712012v1","http://arxiv.org/pdf/cond-mat/9712012v1","","18 pages of Latex, 7 figures","p. 344 in ""Analysis of Composition and Structure of Glass and
  Glass Ceramics""; Eds: H. Bach and D. Krause; (Springer, Berlin, 1999)","","cond-mat.stat-mech","cond-mat.stat-mech|cond-mat.dis-nn"
"513","cond-mat/9712027v1","1997-12-02 16:33:57","1997-12-02 16:33:57","Introduction to the statistical theory of Darwinian evolution","  These lectures contain a brief description of evolutionary models inspired by
the statistical mechanics of disordered systems. After an introduction
describing the Darwinian paradigm of evolving populations, the deterministic
quasispecies equation is described, and the simplest fitness landscapes are
discussed. The effect of finite population size is then considered, from the
opposing points of view leading to stochastic escape and to adaptive walks. A
synthesis is attempted. Finally the effects of coevolution are considered, and
the promising models of large-scale inspired by the Bak-Sneppen models are
described.
","Luca Peliti","","http://arxiv.org/abs/cond-mat/9712027v1","http://arxiv.org/pdf/cond-mat/9712027v1","","27 pages, no figures","","","cond-mat.dis-nn","cond-mat.dis-nn|adap-org|nlin.AO|q-bio.PE"
"514","cond-mat/9712050v2","1997-12-03 23:48:53","1998-03-11 19:17:59","Elasticity near the vulcanization transition","  Signatures of the vulcanization transition--amorphous solidification induced
by the random crosslinking of macromolecules--include the random localization
of a fraction of the particles and the emergence of a nonzero static shear
modulus. A semi-microscopic statistical-mechanical theory is presented of the
latter signature that accounts for both thermal fluctuations and quenched
disorder. It is found (i) that the shear modulus grows continuously from zero
at the transition, and does so with the classical exponent, i.e., with the
third power of the excess cross-link density and, quite surprisingly, (ii) that
near the transition the external stresses do not spoil the spherical symmetry
of the localization clouds of the particles.
","Horacio E. Castillo|Paul M. Goldbart","Department of Physics, University of Illinois at Urbana-Champaign|Department of Physics, University of Illinois at Urbana-Champaign","http://arxiv.org/abs/cond-mat/9712050v2","http://arxiv.org/pdf/cond-mat/9712050v2","http://dx.doi.org/10.1103/PhysRevE.58.R24","REVTEX, 5 pages. Minor changes","Phys. Rev. E 58, R24-R27 (1998)","10.1103/PhysRevE.58.R24","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.soft|cond-mat.stat-mech"
"515","hep-th/9712051v1","1997-12-04 23:43:57","1997-12-04 23:43:57","Microscopic universality in random matrix models of QCD","  I shall present a proof of universality of the microscopic spectral
correlations in Verbaarschot's random matrix models of QCD, to corroborate the
beautiful agreement between the predictions from the gaussian model and the
numerical data. Rather than following closely the original proof, I shall
disguise it with the conventional approach of Q, P operators and with the
method employed in an alternative proof by Kanzieper-Freilikher, in a hope that
borrowing notions from quantum mechanics may add the proof some pedagogical
flavor. I shall also discuss a problem associated with the multi-criticality.
","Shinsuke M. Nishigaki","","http://arxiv.org/abs/hep-th/9712051v1","http://arxiv.org/pdf/hep-th/9712051v1","","9 pages, LaTeX2e + plenum.sty. To appear in the Proceedings of the
  NATO Workshop ""New Developments in Quantum Field Theory"", Zakopane, June 1997","""New Developments in Quantum Field Theory"" (Plenum Press, New
  York, 1998), 287-295","","hep-th","hep-th|cond-mat.dis-nn"
"516","cond-mat/9712079v1","1997-12-07 18:36:42","1997-12-07 18:36:42","New ideas in glass transitions","  In this talk I will review some of the recent applications of the replica
theory to glasses. I will firstly describe the basic assumptions and I will
show that they can be considered as a precise reformulations of old ideas. The
relation of this approach with the mode-coupling theory will be shortly
discussed.
  I will present numerical simulations for binary mixtures. The results of
these simulations point toward the correctness of the replica approach to
glasses. I will describe the results of off-equilibrium simulations for large
systems, in which the aging dynamics is studied.
","Giorgio Parisi","","http://arxiv.org/abs/cond-mat/9712079v1","http://arxiv.org/pdf/cond-mat/9712079v1","","Proceedings of International workshop on The Morphology and Kinetics
  of Phase Separating Complex Fluids, held in the University of Messina (Italy)
  from June 24 to 28, 1997. 10 pages, 5 figures (eps)>","","","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.soft"
"517","cond-mat/9712099v1","1997-12-09 18:19:19","1997-12-09 18:19:19","Glass transition and effective potential in the hypernetted chain
  approximation","  We study the glassy transition for simple liquids in the hypernetted chain
(HNC) approximation by means of an effective potential recently introduced.
Integrating the HNC equations for hard spheres, we find a transition scenario
analogous to that of the long range disordered systems with ``one step replica
symmetry breaking''. Our result agree qualitatively with Monte Carlo
simulations of three dimensional hard spheres.
","Miguel Cardenas|Silvio Franz|Giorgio Parisi","","http://arxiv.org/abs/cond-mat/9712099v1","http://arxiv.org/pdf/cond-mat/9712099v1","http://dx.doi.org/10.1088/0305-4470/31/9/001","7 pages, 7 figures, Revtex file","J.Phys. A: Math. Gen. 31 (1998) L163","10.1088/0305-4470/31/9/001","cond-mat.stat-mech","cond-mat.stat-mech|cond-mat.dis-nn"
"518","cond-mat/9712103v2","1997-12-09 23:06:31","1998-05-05 22:30:07","Random Dirac Fermions and Non-Hermitian Quantum Mechanics","  We study the influence of a strong imaginary vector potential on the quantum
mechanics of particles confined to a two-dimensional plane and propagating in a
random impurity potential. We show that the wavefunctions of the non-Hermitian
operator can be obtained as the solution to a two-dimensional Dirac equation in
the presence of a random gauge field. Consequences for the localization
properties and the critical nature of the states are discussed.
","Christopher Mudry|B. D. Simons|Alexander Altland","","http://arxiv.org/abs/cond-mat/9712103v2","http://arxiv.org/pdf/cond-mat/9712103v2","http://dx.doi.org/10.1103/PhysRevLett.80.4257","5 pages, Latex, 1 figure, version published in PRL","Phys. Rev. Lett. 80, 4257 (1998)","10.1103/PhysRevLett.80.4257","cond-mat.dis-nn","cond-mat.dis-nn"
"519","cond-mat/9712106v1","1997-12-10 12:38:42","1997-12-10 12:38:42","Off-Equilibrium Dynamics of a 4D Spin Glass with Asymmetric Couplings","  We study the off-equilibrium dynamics of the Edwards-Anderson spin glass in
four dimensions under the influence of a non-hamiltonian perturbation. We find
that for small asymmetry the model behaves as the hamiltonian one, while for
large asymmetry the behaviour of the model can be well described by an
interrupted aging scenario. The autocorrelation function C(t_w+\tau,t_w) scales
as \tau/t_w^\beta, with \beta a function of the asymmetry. For very long
waiting times the previous regime crosses over to a time translational
invariant regime (TTI) with stretched exponential relaxation. The model does
not show signs of reaching a TTI regime for weak asymmetry, but in the aging
regime the exponent \beta is always different from one, showing a non trivial
aging scenario.
","Enzo Marinari|Daniel A Stariolo","","http://arxiv.org/abs/cond-mat/9712106v1","http://arxiv.org/pdf/cond-mat/9712106v1","http://dx.doi.org/10.1088/0305-4470/31/22/007","Latex, 12 pages, 9 figures","","10.1088/0305-4470/31/22/007","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.stat-mech"
"520","cond-mat/9712107v1","1997-12-10 12:58:10","1997-12-10 12:58:10","Conductance of a Single-mode Electron Waveguide with Statistically
  Identical Rough Boundaries","  Transport characteristics of pure narrow 2D-conductors, in which the electron
scattering is caused by rough side boundaries, have been studied. The
conductance of such strips is highly sensitive to the intercorrelation
properties of inhomogeneities of the opposite edges. The case with completely
correlated statistically identical boundaries (CCB) is a peculiar one. Herein
the electron scattering is uniquely due to fluctuations of the asperity slope
and is not related to the strip width fluctuations. Owing to this, the electron
relaxation lengths, specifically the localization length, depend quite
differently on the asperity parameters as compared to the conductors with
arbitrarily intercorrelated edges. The method for calculating the dynamical
characteristics of the CCB electron waveguides is proposed clear of the
restrictions on the asperity height.
","N. M. Makarov|Yu. V. Tarasov","","http://arxiv.org/abs/cond-mat/9712107v1","http://arxiv.org/pdf/cond-mat/9712107v1","http://dx.doi.org/10.1088/0953-8984/10/7/006","17 pages, RevTeX 3.1, no figures. Accepted to J. Phys.: Condens.
  Matter","","10.1088/0953-8984/10/7/006","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.mes-hall"
"521","cond-mat/9712129v3","1997-12-11 20:47:36","1998-06-08 16:33:09","On the Stability of the Quenched State in Mean Field Spin Glass Models","  While the Gibbs states of spin glass models have been noted to have an
erratic dependence on temperature, one may expect the mean over the disorder to
produce a continuously varying ``quenched state''. The assumption of such
continuity in temperature implies that in the infinite volume limit the state
is stable under a class of deformations of the Gibbs measure. The condition is
satisfied by the Parisi Ansatz, along with an even broader stationarity
property. The stability conditions have equivalent expressions as marginal
additivity of the quenched free energy. Implications of the continuity
assumption include constraints on the overlap distribution, which are expressed
as the vanishing of the expectation value for an infinite collection of
multi-overlap polynomials. The polynomials can be computed with the aid of a
""real""-replica calculation in which the number of replicas is taken to zero.
","M. Aizenman|P. Contucci","Princeton University|Princeton University","http://arxiv.org/abs/cond-mat/9712129v3","http://arxiv.org/pdf/cond-mat/9712129v3","http://dx.doi.org/10.1023/A:1023080223894","17 pages, LaTex, Revised June 5, 1998","J. Stat. Phys. v. 92, 765 (1998).","10.1023/A:1023080223894","cond-mat.stat-mech","cond-mat.stat-mech|cond-mat.dis-nn|math-ph|math.MP"
"522","cond-mat/9712132v1","1997-12-12 08:05:55","1997-12-12 08:05:55","Threshold Noise as a Source of Volatility in Random Synchronous
  Asymmetric Neural Networks","  We study the diversity of complex spatio-temporal patterns of random
synchronous asymmetric neural networks (RSANNs). Specifically, we investigate
the impact of noisy thresholds on network performance and find that there is a
narrow and interesting region of noise parameters where RSANNs display specific
features of behavior desired for rapidly `thinking' systems: accessibility to a
large set of distinct, complex patterns.
","Henrik Bohr|Patrick McGuire|Chris Pershing|Johann Rafelski","University of Arizona|University of Arizona|University of Arizona|University of Arizona","http://arxiv.org/abs/cond-mat/9712132v1","http://arxiv.org/pdf/cond-mat/9712132v1","","17 pages, 11 figures, submitted to Neural Computation","","","cond-mat.dis-nn","cond-mat.dis-nn|adap-org|nlin.AO|physics.bio-ph|q-bio.NC"
"523","cond-mat/9712146v2","1997-12-12 22:53:51","1999-06-08 15:54:36","Does quasi-long-range order in the two-dimensional XY model really
  survive weak random phase fluctuations?","  Effective theories for random critical points are usually non-unitary, and
thus may contain relevant operators with negative scaling dimensions. To study
the consequences of the existence of negative dimensional operators, we
consider the random-bond XY model. It has been argued that the XY model on a
square lattice, when weakly perturbed by random phases, has a quasi-long-range
ordered phase (the random spin wave phase) at sufficiently low temperatures. We
show that infinitely many relevant perturbations to the proposed critical
action for the random spin wave phase were omitted in all previous treatments.
The physical origin of these perturbations is intimately related to the
existence of broadly distributed correlation functions. We find that those
relevant perturbations do enter the Renormalization Group equations, and affect
critical behavior. This raises the possibility that the random XY model has no
quasi-long-range ordered phase and no Kosterlitz-Thouless (KT) phase
transition.
","Christopher Mudry|Xiao-Gang Wen","","http://arxiv.org/abs/cond-mat/9712146v2","http://arxiv.org/pdf/cond-mat/9712146v2","http://dx.doi.org/10.1016/S0550-3213(99)00159-5","Final version to appear in NPB, one figure was added","Nucl. Phys. B 549, 613 (1999)","10.1016/S0550-3213(99)00159-5","cond-mat.dis-nn","cond-mat.dis-nn"
"524","cond-mat/9712153v2","1997-12-14 18:46:51","1997-12-19 15:58:42","Correlations of Wave Functions in Disordered Systems","  This is an extended version of the talk given by the author at the NATO
Advanced Study Institute ""Supersymmetry and Trace Formulae"" (Isaac Newton
Institute, Cambridge, UK, 8-19 Septemebr 1997). Contains the following
sections:
  1. Eigenfunction correlations in the weak localization regime.
  2. Strong correlations of eigenfunctions and level repulsion at the Anderson
localization transition.
  3. Fluctuations in the addition spectra of quantum dots.
","Alexander D. Mirlin","Karlsruhe University","http://arxiv.org/abs/cond-mat/9712153v2","http://arxiv.org/pdf/cond-mat/9712153v2","","16 pages LATEX, uses plenum.sty style file. To be published in the
  Proceedings of the NATO ASI ""Supersymmetry and Trace Formulae"". An error in a
  numerical coefficient on page 14 corrected","","","cond-mat.dis-nn","cond-mat.dis-nn|chao-dyn|cond-mat.mes-hall|nlin.CD"
"525","cond-mat/9712177v1","1997-12-15 20:36:01","1997-12-15 20:36:01","Learning a spin glass: determining Hamiltonians from metastable states","  We study the problem of determining the Hamiltonian of a fully connected
Ising Spin Glass of $N$ units from a set of measurements, whose sizes needs to
be ${\cal O}(N^2)$ bits. The student-teacher scenario, used to study learning
in feed-forward neural networks, is here extended to spin systems with
arbitrary couplings. The set of measurements consists of data about the local
minima of the rugged energy landscape. We compare simulations and analytical
approximations for the resulting learning curves obtained by using different
algorithms.
","Silvia Kuva|Osame Kinouchi|Nestor Caticha","","http://arxiv.org/abs/cond-mat/9712177v1","http://arxiv.org/pdf/cond-mat/9712177v1","http://dx.doi.org/10.1016/S0378-4371(98)00126-5","5 pages, 1 figure, to appear in Physica A","Physica A 257 (1998) 28-35","10.1016/S0378-4371(98)00126-5","cond-mat.dis-nn","cond-mat.dis-nn"
"526","cond-mat/9712181v1","1997-12-16 00:31:57","1997-12-16 00:31:57","Onset of Propagation of Planar Cracks in Heterogeneous Media","  The dynamics of planar crack fronts in hetergeneous media near the critical
load for onset of crack motion are investigated both analytically and by
numerical simulations. Elasticity of the solid leads to long range stress
transfer along the crack front which is non-monotonic in time due to the
elastic waves in the medium. In the quasistatic limit with instantaneous stress
transfer, the crack front exhibits dynamic critical phenomenon, with a second
order like transition from a pinned to a moving phase as the applied load is
increased through a critical value. At criticality, the crack-front is
self-affine, with a roughness exponent $\zeta =0.34\pm 0.02$. The dynamic
exponent $z$ is found to be equal to $ 0.74\pm 0.03$ and the correlation length
exponent $\nu =1.52\pm 0.02$. These results are in good agreement with those
obtained from an epsilon expansion. Sound-travel time delays in the stress
transfer do not change the static exponents but the dynamic exponent $z$
becomes exactly one. Real elastic waves, however, lead to overshoots in the
stresses above their eventual static value when one part of the crack front
moves forward. Simplified models of these stress overshoots are used to show
that overshoots are relevant at the depinning transition leading to a decrease
in the critical load and an apparent jump in the velocity of the crack front
directly to a non-zero value. In finite systems, the velocity also shows
hysteretic behaviour as a function of the loading. These results suggest a
first order like transition. Possible implications for real tensile cracks are
discussed.
","Sharad Ramanathan|Daniel S. Fisher","","http://arxiv.org/abs/cond-mat/9712181v1","http://arxiv.org/pdf/cond-mat/9712181v1","http://dx.doi.org/10.1103/PhysRevB.58.6026","51 pages + 20 figure","","10.1103/PhysRevB.58.6026","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.soft"
"527","cond-mat/9712195v2","1997-12-17 06:56:03","1998-02-13 03:10:57","Weak Field Magnetoresistance in Quasi-One-Dimensional Systems","  Theoretical studies are presented on weak localization effects and
magnetoresistance in quasi-one-dimensional systems with open Fermi surfaces.
Based on the Wigner representation, the magnetoresistance in the region of weak
field has been studied for five possible configurations of current and field
with respect to the one-dimensional axis. It has been indicated that the
anisotropy and its temperature dependences of the magnetoresistance will give
information on the degree of one-dimensionality and the phase relaxation time.
","Yoshitaka Nakamura|Hidetoshi Fukuyama","Tokyo University|Tokyo University","http://arxiv.org/abs/cond-mat/9712195v2","http://arxiv.org/pdf/cond-mat/9712195v2","http://dx.doi.org/10.1143/JPSJ.67.1371","pages 11, LaTeX, 5 figures, uses jpsj.sty. To be published in J.
  Phys. Soc. Jpn. (Vol.67(1998) No.4); Added some references and a Note at Feb.
  13 1998","","10.1143/JPSJ.67.1371","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.mes-hall"
"528","cond-mat/9712208v1","1997-12-17 14:20:26","1997-12-17 14:20:26","On the 1/D expansion for directed polymers","  We present a variational approach for directed polymers in $D$ transversal
dimensions which is used to compute the corrections to the mean field theory
predictions with broken replica symmetry. The trial function is taken to be a
symmetrized version of the mean-field solution, which is known to be exact for
$D=\infty$. We compute the free energy corresponding to that function and show
that the finite-$D$ corrections behave like $D^{-4/3}$. It means that the
expansion in powers of 1/D should be used with great care here. We hope that
the techniques developed in this note will be useful also in the study of spin
glasses.
","Giorgio Parisi|Frantisek Slanina","","http://arxiv.org/abs/cond-mat/9712208v1","http://arxiv.org/pdf/cond-mat/9712208v1","","Latex, 16 pages, 3 figures","","","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.stat-mech"
"529","physics/9712035v1","1997-12-17 17:12:29","1997-12-17 17:12:29","Characteristic functions and process identification by neural networks","  Principal component analysis (PCA) algorithms use neural networks to extract
the eigenvectors of the correlation matrix from the data. However, if the
process is non-Gaussian, PCA algorithms or their higher order generalisations
provide only incomplete or misleading information on the statistical properties
of the data. To handle such situations we propose neural network algorithms,
with an hybrid (supervised and unsupervised) learning scheme, which constructs
the characteristic function of the probability distribution and the transition
functions of the stochastic process. Illustrative examples are presented, which
include Cauchy and Levy-type processes
","Joaquim A. Dente|R. Vilela Mendes","Laboratorio de Mecatronica, DEEC, IST, Lisboa, Portugal|Laboratorio de Mecatronica, DEEC, IST, Lisboa, Portugal","http://arxiv.org/abs/physics/9712035v1","http://arxiv.org/pdf/physics/9712035v1","","11 pages Latex, 12 figures in a combined ps-file","Neural Networks,10 (1997) 1465-1471","","physics.data-an","physics.data-an"
"530","cond-mat/9712217v1","1997-12-18 00:59:51","1997-12-18 00:59:51","Interactions and Scaling in a Disordered Two-Dimensional Metal","  We show that a non-Fermi liquid state of interacting electrons in two
dimensions is stable in the presence of disorder and is a perfect conductor,
provided the interactions are sufficiently strong. Otherwise, the disorder
leads to localization as in the case of non-interacting electrons. This
conclusion is established by examining the replica field theory in the weak
disorder limit, but in the presence of arbitrary electron-electron interaction.
Thus, a disordered two-dimensional metal is a perfect metal, but not a Fermi
liquid.
","Sudip Chakravarty|Lan Yin|Elihu Abrahams","","http://arxiv.org/abs/cond-mat/9712217v1","http://arxiv.org/pdf/cond-mat/9712217v1","http://dx.doi.org/10.1103/PhysRevB.58.R559","4 pages, RevTex","Phys. Rev. B 58, R559 (1998).","10.1103/PhysRevB.58.R559","cond-mat.dis-nn","cond-mat.dis-nn"
"531","cond-mat/9712221v2","1997-12-18 13:23:23","1998-02-06 15:50:22","Aging in a simple model of a structural glass","  We consider a simple model of a structural glass, represented by a lattice
gas with kinetic constraints in contact with a particle reservoir. Quench below
the glass transition is represented by the jump of the chemical potential above
a threshold. After a quench, the density approaches the critical density-where
the diffusion coefficient of the particles vanishes-following a power law in
time. In this regime, the two-time self-correlation functions exhibit aging.
The behavior of the model can be understood in terms of simple mean-field
arguments.
","Luca Peliti|Mauro Sellitto","","http://arxiv.org/abs/cond-mat/9712221v2","http://arxiv.org/pdf/cond-mat/9712221v2","","LaTeX, 8 pages, 4 figures. Contribution to the Conference ""Disorder
  and Chaos"", Rome, September 1997. A few misprints corrected, and references
  updated","","","cond-mat.stat-mech","cond-mat.stat-mech|cond-mat.dis-nn"
"532","cond-mat/9712227v1","1997-12-18 17:07:58","1997-12-18 17:07:58","Melting of two dimensional solids on disordered substrate","  We study 2D solids with weak substrate disorder, using Coulomb gas
renormalisation. The melting transition is found to be replaced by a sharp
crossover between a high $T$ liquid with thermally induced dislocations, and a
low $T$ glassy regime with disorder induced dislocations at scales larger than
$\xi_{d}$ which we compute ($\xi_{d}\gg R_{c}\sim R_{a}$, the Larkin and
translational correlation lengths). We discuss experimental consequences,
reminiscent of melting, such as size effects in vortex flow and AC response in
superconducting films.
","David Carpentier|Pierre Le Doussal","","http://arxiv.org/abs/cond-mat/9712227v1","http://arxiv.org/pdf/cond-mat/9712227v1","http://dx.doi.org/10.1103/PhysRevLett.81.1881","4 pages, uses RevTeX, Amssymb, multicol,epsf","Phys. Rev. Lett. 81, 1881 (1998)","10.1103/PhysRevLett.81.1881","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.stat-mech"
"533","cond-mat/9712223v2","1997-12-18 22:53:55","1998-01-12 22:24:13","H/T Scaling of the Magnetoconductance in Two Dimensions near the
  Conductor-Insulator Transition","  For an electron density near the H=0 insulator-to-conductor transition, the
magnetoconductivity of the low-temperature conducting phase in high-mobility
silicon MOSFETs is consistent with the form
$\Delta\sigma(H_{||},T)\equiv\sigma(H_{||},T)-\sigma(0,T) = f(H_{||}/T)$ for
magnetic fields $H_{||}$ applied parallel to the plane of the electron system.
This sets a valuable constraint on theory and provides further evidence that
the electron spin is central to the anomalous H=0 conducting phase in two
dimensions.
","D. Simonian|S. V. Kravchenko|M. P. Sarachik|V. M. Pudalov","","http://arxiv.org/abs/cond-mat/9712223v2","http://arxiv.org/pdf/cond-mat/9712223v2","","References updated and comparison with recent theory added","","","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.str-el"
"534","cond-mat/9712249v1","1997-12-19 18:29:39","1997-12-19 18:29:39","Distribution of Wigner delay time from single channel disordered systems","  We consider the scattering of an electron from a semi-infinite
one-dimensional random medium. The random medium is characterized by force,
$-\d V/\d L$ being the basic random variable. We obtain an analytical
expression for the stationary delay time ($\tau$) distribution $P_s(\tau)$
within a random phase approximation. Our result agrees with earlier analytical
expressions, where the random potential is taken to be of different kind,
indicating universality of the delay time distribution, i.e., delay time
distribution is independent of the nature of disorder.
","Sandeep K. Joshi|A. M. Jayannavar","","http://arxiv.org/abs/cond-mat/9712249v1","http://arxiv.org/pdf/cond-mat/9712249v1","http://dx.doi.org/10.1016/S0038-1098(98)00050-7","8 pages RevTeX, no figures","","10.1016/S0038-1098(98)00050-7","cond-mat.dis-nn","cond-mat.dis-nn"
"535","cond-mat/9712250v1","1997-12-19 18:31:23","1997-12-19 18:31:23","Wave propagation through a coherently amplifying random medium","  We report a detailed and systematic numerical study of wave propagation
through a coherently amplifying random one-dimensional medium. The coherent
amplification is modeled by introducing a uniform imaginary part in the site
energies of the disordered single-band tight binding Hamiltonian. Several
distinct length scales (regimes), most of them new, are identified from the
behavior of transmittance and reflectance as a function of the material
parameters. We show that the transmittance is a non-self-averaging quantity
with a well defined mean value. The stationary distribution of the super
reflection differs qualitatively from the analytical results obtained within
the random phase approximation in strong disorder and amplification regime. The
study of the stationary distribution of the phase of the reflected wave reveals
the reason for this discrepancy. The applicability of random phase
approximation is discussed. We emphasize the dual role played by the lasing
medium, as an amplifier as well as a reflector.
","Sandeep K. Joshi|A. M. Jayannavar","","http://arxiv.org/abs/cond-mat/9712250v1","http://arxiv.org/pdf/cond-mat/9712250v1","http://dx.doi.org/10.1142/S0217979298000843","33 pages RevTex, 14 EPS figures included, Accepted for publication in
  IJMP-B","","10.1142/S0217979298000843","cond-mat.dis-nn","cond-mat.dis-nn"
"536","cond-mat/9712251v1","1997-12-19 18:53:54","1997-12-19 18:53:54","Wigner delay time from a random passive and active medium","  We consider the scattering of electron by a one-dimensional random potential
(both passive and active medium) and numerically obtain the probability
distribution of Wigner delay time ($\tau$). We show that in a passive medium
our probability distribution agrees with the earlier analytical results based
on random phase approximation. We have extended our study to the strong
disorder limit, where random phase approximation breaks down. The delay time
distribution exhibits the long time tail ($1/\tau^2$) due to resonant states,
which is independent of the nature of disorder indicating the universality of
the tail of the delay time distribution. In the presence of coherent absorption
(active medium) we show that the long time tail is suppressed exponentially due
to the fact that the particles whose trajectories traverse long distances in
the medium are absorbed and are unlikely to be reflected.
","Sandeep K. Joshi|Abhijit Kar Gupta|A. M. Jayannavar","","http://arxiv.org/abs/cond-mat/9712251v1","http://arxiv.org/pdf/cond-mat/9712251v1","http://dx.doi.org/10.1103/PhysRevB.58.1092","13 pages RevTex, 5 EPS figures included, communicated to PRB","","10.1103/PhysRevB.58.1092","cond-mat.dis-nn","cond-mat.dis-nn"
"537","cond-mat/9712267v2","1997-12-22 16:28:00","1998-08-21 09:08:49","Random Tilings: Concepts and Examples","  We introduce a concept for random tilings which, comprising the conventional
one, is also applicable to tiling ensembles without height representation. In
particular, we focus on the random tiling entropy as a function of the tile
densities. In this context, and under rather mild assumptions, we prove a
generalization of the first random tiling hypothesis which connects the maximum
of the entropy with the symmetry of the ensemble. Explicit examples are
obtained through the re-interpretation of several exactly solvable models. This
also leads to a counterexample to the analogue of the second random tiling
hypothesis about the form of the entropy function near its maximum.
","Christoph Richard|Moritz Hoeffe|Joachim Hermisson|Michael Baake","","http://arxiv.org/abs/cond-mat/9712267v2","http://arxiv.org/pdf/cond-mat/9712267v2","http://dx.doi.org/10.1088/0305-4470/31/30/007","32 pages, 42 eps-figures, Latex2e updated version, minor grammatical
  changes","J. Phys. A: Math. Gen. 31 (1998) 6385-6408","10.1088/0305-4470/31/30/007","cond-mat.stat-mech","cond-mat.stat-mech|cond-mat.dis-nn"
"538","cond-mat/9712270v1","1997-12-22 19:10:16","1997-12-22 19:10:16","Tunneling in very small GaAs MESFET","  We study the transport through gated GaAS:Si wires of 0.5 micrometer length
in the insulating regime and observe transport via elastic tunneling at very
low temperature. We describe the mean positive magnetoconductance and the
mesoscopic fluctuations of the conductance (versus energy or magnetic field)
purely within one electron model without introducing Coulomb blockade
considerations.
","W. Poirier|D. Mailly|M. Sanquer","","http://arxiv.org/abs/cond-mat/9712270v1","http://arxiv.org/pdf/cond-mat/9712270v1","","23 pages, 19 figures","","","cond-mat.mes-hall","cond-mat.mes-hall|cond-mat.dis-nn"
"539","cond-mat/9712261v1","1997-12-22 23:45:27","1997-12-22 23:45:27","On the Approach to the Equilibrium and the Equilibrium Properties of a
  Glass-Forming Model","  In this note we apply some theoretical predictions that arise in the mean
field framework for a large class of infinite range models to structural
glasses and we present a first comparison of these predictions with numerical
results.
","Barbara Coluzzi|Giorgio Parisi","","http://arxiv.org/abs/cond-mat/9712261v1","http://arxiv.org/pdf/cond-mat/9712261v1","http://dx.doi.org/10.1088/0305-4470/31/19/004","22 pages, 15 figures","","10.1088/0305-4470/31/19/004","cond-mat.dis-nn","cond-mat.dis-nn|cond-mat.soft"
"540","cond-mat/9712318v2","1997-12-30 13:27:48","1998-01-06 18:34:25","Herd behavior and aggregate fluctuations in financial markets","  We present a simple model of a stock market where a random communication
structure between agents gives rise to a heavy tails in the distribution of
stock price variations in the form of an exponentially truncated power-law,
similar to distributions observed in recent empirical studies of high frequency
market data. Our model provides a link between two well-known market phenomena:
the heavy tails observed in the distribution of stock market returns on one
hand and 'herding' behavior in financial markets on the other hand. In
particular, our study suggests a relation between the excess kurtosis observed
in asset returns, the market order flow and the tendency of market participants
to imitate each other.
","Rama Cont|Jean-Philippe Bouchaud","CEA Saclay and Science & Finance Research Group|CEA Saclay and Science & Finance Research Group","http://arxiv.org/abs/cond-mat/9712318v2","http://arxiv.org/pdf/cond-mat/9712318v2","http://dx.doi.org/10.1017/s1365100500015029","Minor modifications in text, references added. 29 pages, typesetted
  using LATEX","Macroeconomic Dynamics, 2000, Volume 4, No 2, 170-196","10.1017/s1365100500015029","cond-mat.stat-mech","cond-mat.stat-mech|adap-org|cond-mat.dis-nn|nlin.AO|q-fin.ST"
